x_coordinate,y_coordinate,concentration_mg_L,time_final
5.0,3.5,0.00396843241729307,300.0
5.0,3.75,0.006839429707821085,300.0
5.0,4.0,0.011136606389840726,300.0
5.0,4.25,0.0171857395769036,300.0
5.0,4.5,0.025205714172342422,300.0
5.0,4.75,0.03522700785241876,300.0
5.0,5.0,0.0470260611379382,300.0
5.0,5.25,0.06009623781066469,300.0
5.0,5.5,0.07366980098782312,300.0
5.0,5.75,0.08679364416211277,300.0
5.0,6.0,0.0984478326773187,300.0
5.0,6.25,0.10768463518972216,300.0
5.0,6.5,0.1137602241737057,300.0
5.0,6.75,0.11623313762784146,300.0
5.0,7.0,0.11501200466033525,300.0
5.0,7.25,0.11034710481910878,300.0
5.0,7.5,0.10277244665706985,300.0
5.0,7.75,0.09301409145558724,300.0
5.0,8.0,0.08188464804388776,300.0
5.0,8.25,0.07018308107671908,300.0
5.0,8.5,0.05861438587694136,300.0
5.0,8.75,0.04773715702729156,300.0
5.0,9.0,0.03794050496001866,300.0
5.0,9.25,0.029446648726544056,300.0
5.0,9.5,0.02233552135814432,300.0
5.0,9.75,0.01669595346308762,300.0
5.0,10.0,0.01669595346308762,300.0
10.0,0.0,0.0,300.0
10.0,0.25,2.152866824509873e-09,300.0
10.0,0.5,1.8840211095858e-08,300.0
10.0,0.75,1.1190251478300287e-07,300.0
10.0,1.0,5.362094349348392e-07,300.0
10.0,1.25,2.194216213917836e-06,300.0
10.0,1.5,7.884158294436464e-06,300.0
10.0,1.75,2.5300483002976372e-05,300.0
10.0,2.0,7.337804849596267e-05,300.0
10.0,2.25,0.0001941023445584879,300.0
10.0,2.5,0.0004717837041155434,300.0
10.0,2.75,0.0010602730217691139,300.0
10.0,3.0,0.0022151386422877366,300.0
10.0,3.25,0.004322684314371666,300.0
10.0,3.5,0.007912398130553572,300.0
10.0,3.75,0.013636692059606437,300.0
10.0,4.0,0.0222045519018873,300.0
10.0,4.25,0.0342655233603301,300.0
10.0,4.5,0.05025602674340124,300.0
10.0,4.75,0.070236829498559,300.0
10.0,5.0,0.09376219098580577,300.0
10.0,5.25,0.11982196234921177,300.0
10.0,5.5,0.1468854031761364,300.0
10.0,5.75,0.17305217667024797,300.0
10.0,6.0,0.1962887017551743,300.0
10.0,6.25,0.21470535882217234,300.0
10.0,6.5,0.22681907876395482,300.0
10.0,6.75,0.23174965933771768,300.0
10.0,7.0,0.22931492209191484,300.0
10.0,7.25,0.22001388306593592,300.0
10.0,7.5,0.20491126702551932,300.0
10.0,7.75,0.1854547201243982,300.0
10.0,8.0,0.16326445001758752,300.0
10.0,8.25,0.13993346013197452,300.0
10.0,8.5,0.11686739458279885,300.0
10.0,8.75,0.09517999861424739,300.0
10.0,9.0,0.07564709409563256,300.0
