x_coordinate,y_coordinate,concentration_mg_L,time_final
55.0,9.0,1.3417305434241532e-07,300.0
55.0,9.25,2.846422797634222e-07,300.0
55.0,9.5,5.87873996544174e-07,300.0
55.0,9.75,1.1577547705314429e-06,300.0
55.0,10.0,1.1577547705314429e-06,300.0
60.0,0.0,0.0,300.0
60.0,0.25,1.2565100749715747e-29,300.0
60.0,0.5,2.0377568698476665e-28,300.0
60.0,0.75,2.361398419415859e-27,300.0
60.0,1.0,2.316985735349512e-26,300.0
60.0,1.25,2.0298117647641293e-25,300.0
60.0,1.5,1.625555853226968e-24,300.0
60.0,1.75,1.2051164745000615e-23,300.0
60.0,2.0,8.333780501330172e-23,300.0
60.0,2.25,5.403100957615563e-22,300.0
60.0,2.5,3.296307867641368e-21,300.0
60.0,2.75,1.8977567847773274e-20,300.0
60.0,3.0,1.0335083383188646e-19,300.0
60.0,3.25,5.335162982092013e-19,300.0
60.0,3.5,2.6154963204530118e-18,300.0
60.0,3.75,1.2197905160346465e-17,300.0
60.0,4.0,5.4206122890353e-17,300.0
60.0,4.25,2.29887333874674e-16,300.0
60.0,4.5,9.318087416589767e-16,300.0
60.0,4.75,3.614913724426389e-15,300.0
60.0,5.0,1.3440572309835505e-14,300.0
60.0,5.25,4.79569573036908e-14,300.0
60.0,5.5,1.6441517549317376e-13,300.0
60.0,5.75,5.422614853190865e-13,300.0
60.0,6.0,1.7224666865427569e-12,300.0
60.0,6.25,5.275284970496066e-12,300.0
60.0,6.5,1.5593792454869736e-11,300.0
60.0,6.75,4.4535533822899244e-11,300.0
60.0,7.0,1.230071745566662e-10,300.0
60.0,7.25,3.2887062436674843e-10,300.0
60.0,7.5,8.518744258717003e-10,300.0
60.0,7.75,2.139689408430273e-09,300.0
60.0,8.0,5.215595979864608e-09,300.0
60.0,8.25,1.2347355316563973e-08,300.0
60.0,8.5,2.8410940469076724e-08,300.0
60.0,8.75,6.358440182981341e-08,300.0
60.0,9.0,1.3850552361665221e-07,300.0
60.0,9.25,2.938333648235341e-07,300.0
60.0,9.5,6.068562882015714e-07,300.0
60.0,9.75,1.1951381033291947e-06,300.0
60.0,10.0,1.1951381033291947e-06,300.0
65.0,0.0,0.0,300.0
65.0,0.25,1.284895850725406e-29,300.0
65.0,0.5,2.0837917629270136e-28,300.0
65.0,0.75,2.414744683142678e-27,300.0
65.0,1.0,2.3693286678941324e-26,300.0
65.0,1.25,2.075667154540073e-25,300.0
65.0,1.5,1.6622787078179838e-24,300.0
65.0,1.75,1.2323411961835852e-23,300.0
65.0,2.0,8.52204842905332e-23,300.0
65.0,2.25,5.525162033205929e-22,300.0
65.0,2.5,3.370774491233578e-21,300.0
65.0,2.75,1.9406288286340042e-20,300.0
65.0,3.0,1.0568562105289802e-19,300.0
65.0,3.25,5.455688953870556e-19,300.0
65.0,3.5,2.6745825974113253e-18,300.0
65.0,3.75,1.2473465843779775e-17,300.0
65.0,4.0,5.5430682001821324e-17,300.0
65.0,4.25,2.35080662111656e-16,300.0
65.0,4.5,9.528589662777715e-16,300.0
65.0,4.75,3.696577040894939e-15,300.0
65.0,5.0,1.3744203128939855e-14,300.0
65.0,5.25,4.904033179526638e-14,300.0
65.0,5.5,1.6812939576122215e-13,300.0
65.0,5.75,5.545114024823792e-13,300.0
65.0,6.0,1.7613778055309095e-12,300.0
65.0,6.25,5.394455031459733e-12,300.0
65.0,6.5,1.5946058818025778e-11,300.0
65.0,6.75,4.554159435424866e-11,300.0
65.0,7.0,1.257859006542849e-10,300.0
65.0,7.25,3.3629975581389047e-10,300.0
65.0,7.5,8.711180120126942e-10,300.0
65.0,7.75,2.1880240416786355e-09,300.0
65.0,8.0,5.333413175126478e-09,300.0
65.0,8.25,1.2626272649588072e-08,300.0
65.0,8.5,2.9052716878811672e-08,300.0
65.0,8.75,6.502070149502258e-08,300.0
65.0,9.0,1.4163417827674024e-07,300.0
65.0,9.25,3.004706034698913e-07,300.0
65.0,9.5,6.205640865611514e-07,300.0
65.0,9.75,1.2221338607155918e-06,300.0
65.0,10.0,1.2221338607155918e-06,300.0
70.0,0.0,0.0,300.0
70.0,0.25,1.302805852427525e-29,300.0
70.0,0.5,2.1128374721013715e-28,300.0
70.0,0.75,2.4484034987429358e-27,300.0
70.0,1.0,2.4023544292323794e-26,300.0
70.0,1.25,2.1045995991109226e-25,300.0
70.0,1.5,1.6854489787304544e-24,300.0
70.0,1.75,1.249518620683603e-23,300.0
70.0,2.0,8.640835956476901e-23,300.0
70.0,2.25,5.602176368116488e-22,300.0
70.0,2.5,3.4177591295195236e-21,300.0
70.0,2.75,1.9676788883976188e-20,300.0
70.0,3.0,1.0715875123246131e-19,300.0
70.0,3.25,5.531734572578191e-19,300.0
70.0,3.5,2.711862938005271e-18,300.0
70.0,3.75,1.2647330031781847e-17,300.0
70.0,4.0,5.62033131603301e-17,300.0
70.0,4.25,2.383573702165625e-16,300.0
70.0,4.5,9.661404981479093e-16,300.0
70.0,4.75,3.7481020202632815e-15,300.0
70.0,5.0,1.3935776863527046e-14,300.0
70.0,5.25,4.972387809735471e-14,300.0
70.0,5.5,1.704728480576693e-13,300.0
70.0,5.75,5.622403551753728e-13,300.0
70.0,6.0,1.785928294874915e-12,300.0
70.0,6.25,5.469643705177847e-12,300.0
70.0,6.5,1.6168315668962488e-11,300.0
70.0,6.75,4.6176350176497074e-11,300.0
70.0,7.0,1.2753908182524975e-10,300.0
70.0,7.25,3.4098699856000496e-10,300.0
70.0,7.5,8.832592680768175e-10,300.0
70.0,7.75,2.2185194252433976e-09,300.0
70.0,8.0,5.407746277975118e-09,300.0
