x_coordinate,y_coordinate,concentration_mg_L,time_final
65.0,10.0,0.4771573925002453,300.0
70.0,0.0,0.0,300.0
70.0,0.25,4.212612071960714e-10,300.0
70.0,0.5,3.892751417705803e-09,300.0
70.0,0.75,2.5199828997217516e-08,300.0
70.0,1.0,1.3506024598539764e-07,300.0
70.0,1.25,6.304231982388549e-07,300.0
70.0,1.5,2.6195913121191683e-06,300.0
70.0,1.75,9.806729632359387e-06,300.0
70.0,2.0,3.333883232086623e-05,300.0
70.0,2.25,0.00010355809642946748,300.0
70.0,2.5,0.0002954705701674238,300.0
70.0,2.75,0.0007780488406092088,300.0
70.0,3.0,0.0018991962687141199,300.0
70.0,3.25,0.004314989448808984,300.0
70.0,3.5,0.009159967076251658,300.0
70.0,3.75,0.01823299447705771,300.0
70.0,4.0,0.03414382383277653,300.0
70.0,4.25,0.06033890018275833,300.0
70.0,4.5,0.10091648390065233,300.0
70.0,4.75,0.16016542666446493,300.0
70.0,5.0,0.24182456223144275,300.0
70.0,5.25,0.34815036454022485,300.0
70.0,5.5,0.4789725099832777,300.0
70.0,5.75,0.6309749149522283,300.0
70.0,6.0,0.797433915381267,300.0
70.0,6.25,0.9685653845849971,300.0
70.0,6.5,1.1324952956228451,300.0
70.0,6.75,1.2767126303340794,300.0
70.0,7.0,1.3897373751643882,300.0
70.0,7.25,1.4626783892393673,300.0
70.0,7.5,1.4903822215933265,300.0
70.0,7.75,1.4719734186120028,300.0
70.0,8.0,1.4107272050300672,300.0
70.0,8.25,1.313355837355043,300.0
70.0,8.5,1.1888949422298791,300.0
70.0,8.75,1.0474254369191522,300.0
70.0,9.0,0.8988582331656275,300.0
70.0,9.25,0.7519585180316428,300.0
70.0,9.5,0.6137982692642064,300.0
70.0,9.75,0.4925491673767501,300.0
70.0,10.0,0.4925491673767501,300.0
75.0,0.0,0.0,300.0
75.0,0.25,4.31507001310314e-10,300.0
75.0,0.5,3.987429523054114e-09,300.0
75.0,0.75,2.5812726838779964e-08,300.0
75.0,1.0,1.3834508601800173e-07,300.0
75.0,1.25,6.457557122134013e-07,300.0
75.0,1.5,2.683301271432661e-06,300.0
75.0,1.75,1.0045229746043995e-05,300.0
75.0,2.0,3.414961289522127e-05,300.0
75.0,2.25,0.00010607648962233079,300.0
75.0,2.5,0.00030265575976268574,300.0
75.0,2.75,0.0007969685046498386,300.0
75.0,3.0,0.0019453765994138976,300.0
75.0,3.25,0.004419906400033802,300.0
75.0,3.5,0.009382675528716238,300.0
75.0,3.75,0.018676272093824924,300.0
75.0,4.0,0.03497387170594543,300.0
75.0,4.25,0.06180566248821527,300.0
75.0,4.5,0.10336946402437729,300.0
75.0,4.75,0.16405828397230612,300.0
75.0,5.0,0.24770170395471555,300.0
75.0,5.25,0.35661088228346993,300.0
75.0,5.5,0.49061117978585805,300.0
